Address,AreaName,Price,lat,lng,postal_code,neighbourhood
"#1902 - 35 HOLLYWOOD AVE Toronto, ON",Willowdale,399000,43.765842,-79.410057,M2N 0A9,Ontario
"#1414 - 85 BLOOR ST E Toronto, ON",Downtown,419000,43.670372,-79.384468,M4W 3G9,Bloor Street East
"#2607 - 2200 LAKESHORE BLVD Toronto, ON",Mimico,437888,43.622883,-79.481972,M8V 1A4,Lake Shore Boulevard West
"#1207 - 2550 LAWRENCE AVE E Toronto, ON",Dorset Park,229000,43.751743,-79.266388,M1P 4Z3,Lawrence Avenue East
"#207 - 55 ANN O&#39;REILLY RD Toronto, ON",Port Hope,497250,43.960762,-78.323914,L1A 3V5,Toronto Road
"#111 - 215 FORT YORK BLVD Toronto, ON",Niagara,303400,43.636345,-79.404808,M5V 4A2,Angelique Street
"#3511 - 14 YORK ST Toronto, ON",Downtown,299999,43.641788,-79.381874,M5J 0B1,York Street
"25 DELABO DR Toronto, ON",York University Heights,779000,43.765240000000006,-79.502808,M3J 3S5,Delabo Drive
"#5014 - 70 TEMPERANCE ST Toronto, ON",Downtown,419900,43.650372,-79.382347,M5H 3V5,Sheppard Street
"#3105 - 33 SINGER CRT Toronto, ON",Bayview Village,475000,43.769611,-79.368416,M2K 0B4,Singer Court
"#602 - 11 BOGERT AVE Toronto, ON",Lansing,589000,43.760517,-79.411743,M2N 0H3,Sheppard Avenue West
"9 ANTELOPE DR Toronto, ON",Rouge,899900,43.808025,-79.189018,M1B 6K4,Antelope Drive
"278 BETTY ANN DR N Toronto, ON",Willowdale,2498000,43.765755,-79.433098,M2R 1A8,Betty Ann Drive
"#711 - 6 EVA RD Toronto, ON",Eatonville,289900,43.640301,-79.562302,M9C 0A9,Etobicoke
"#3103 - 28 TED ROGERS WAY Toronto, ON",Downtown,378000,43.670547,-79.380585,M4Y 2J4,Toronto
"#2702 - 101 CHARLES ST E Toronto, ON",Downtown,559800,43.669643,-79.380608,M4Y 0A9,Charles Street East
"#Th 40 - 31 CONEFLOWER CRES Toronto, ON",Newtonbrook,688000,43.778427,-79.45053100000001,M2R 0A5,Coneflower Crescent
"#2316 - 700 HUMBERWOOD BLVD Toronto, ON",Rexdale,239900,43.724765999999995,-79.616486,M9W 7J4,Humberwood Boulevard
"#1905 - 17 Anndale Dr Toronto, ON",Willowdale,568000,43.760135999999996,-79.40789000000001,M2N 2W7,Anndale Drive
"#305 - 39 Shank St Toronto, ON",King West Village,636000,43.642071,-79.41458100000001,M6J 3X3,Shank Street
"9 Andrew Ave Toronto, ON",Cliffcrest,599000,43.721256,-79.24503299999999,M1M 3G9,Andrew Avenue
"#1815 - 150 Sudbury St Toronto, ON",Little Portugal,330000,43.641529,-79.424118,M6J 3S8,Sudbury Street
"23 Kenton Dr Toronto, ON",Newtonbrook,949900,43.778614000000005,-79.441551,M2R 2H8,Kenton Drive
"#402 - 1250 Bridletowne Circ Toronto, ON",Bridlewood,229900,43.794464000000005,-79.312782,M1W 2V1,Stonehill Court
"#302 - 28 Empress Ave Toronto, ON",Willowdale,427900,43.769981,-79.411751,M2N 6Z7,Empress Avenue
"#514 - 25 Laidlaw St Toronto, ON",Toronto,749000,43.640353999999995,-79.426109,M6K 1X3,Old Toronto
"255 Blythwood Rd Toronto, ON",Midtown Toronto,1750000,43.718014000000004,-79.392662,M4N 1A7,Blythwood Road
"#320 - 801 KING ST W Toronto, ON",Niagara,299900,43.642792,-79.407196,M5V 3C9,Old Toronto
"69 GILBERT AVE Toronto, ON",Earlscourt,625000,43.679153,-79.457504,M6E 4W2,Gilbert Avenue
"#554 - 313 RICHMOND ST E Toronto, ON",Old Town,320000,43.653194,-79.36863699999999,M5A 4S8,Richmond Street East
"359 ASHDALE AVE Toronto, ON",Leslieville,599900,43.674438,-79.322563,M4L 2Z1,Ashdale Avenue
"#Th 2 - 68 CARR ST Toronto, ON",Downtown,519900,43.649609000000005,-79.403625,M5T 1B7,Carr Street
"7 HARRISON ST Toronto, ON",Little Italy,1098000,43.651443,-79.418373,M6J 1Z7,Shaw Street
"#Ph06 - 21 GRENVILLE ST Toronto, ON",Downtown,479000,43.661792999999996,-79.384506,M4Y 0B9,Grenville Street
"482 SPADINA RD Toronto, ON",Midtown Toronto,2495000,43.692696000000005,-79.414703,M5P 2W8,Old Toronto
"#419 - 68 BROADVIEW AVE Toronto, ON",Riverdale,539000,43.657416999999995,-79.349815,M4M 2E6,Broadview Avenue
"785 EASTERN AVE Toronto, ON",Leslieville,699000,43.66098,-79.330055,M4M 1E9,Eastern Avenue
"152 MEDLAND ST Toronto, ON",High Park North,995000,43.662804,-79.465935,M6P 2N5,Medland Street
"162 ROSEMOUNT Avenue Toronto, ON",Earlscourt,789000,43.676144,-79.443947,M6H 2M9,Rosemount Avenue
"#Ph62 - 313 RICHMOND ST E Toronto, ON",Old Town,369900,43.653194,-79.36863699999999,M5A 4S8,Richmond Street East
"737 AVENUE RD Toronto, ON",Midtown Toronto,2399900,43.696071999999994,-79.40477,M5P 2J9,Avenue Road
"17 BRAD ST Toronto, ON",High Park North,749900,43.663395,-79.45800799999999,M6P 1M9,Dundas Street West
"51 BELLEVILLE ST Toronto, ON",Upper Beaches,799900,43.686946999999996,-79.290451,M4E 3X9,Belleville Street
"283 SNOWDON AVE Toronto, ON",North Toronto,1480000,43.733105,-79.39321899999999,M4N 2B4,Snowdon Avenue
"18 NATALIE PL Toronto, ON",Leslieville,799000,43.66235,-79.342567,M4M 3P7,Natalie Place
"#808 - 110 BLOOR ST W Toronto, ON",Midtown Toronto,1099000,43.669445,-79.39225,M5S 2W7,Bloor Street West
"80 NEWMARKET AVE Toronto, ON",Woodbine - Lumsden,899900,43.68996,-79.304413,M4C 1W1,Newmarket Avenue
"34 AUSTIN TERR Toronto, ON",Midtown Toronto,2629000,43.678748999999996,-79.414062,M5R 1Y5,Wells Hill Avenue
"#2010 - 151 VILLAGE GREEN SQ Toronto, ON",Agincourt,249888,43.778614000000005,-79.281258,M1S 0K5,Village Green Square
"97 CULTRA SQ Toronto, ON",West Hill,599900,43.758068,-79.191078,M1E 2E1,Waldock Street
"1 PEGASUS TR Toronto, ON",Woburn,649000,43.779556,-79.225761,M1G 3N3,Dormington Drive
"175 FLORENCE AVE Toronto, ON",Lansing,1288000,43.756256,-79.41838800000001,M2N 1G5,Florence Avenue
"6 ALBA PL Toronto, ON",Rexdale,549900,43.731327,-79.60414899999999,M9W 6G6,Alba Place
"210 RORY RD Toronto, ON",Maple Leaf,599900,43.720924,-79.483597,M6L 3E7,North York
"7 LEHAR CRES Toronto, ON",Hillcrest Village,950000,43.793015000000004,-79.361977,M2H 1T6,Lehar Crescent
"124 ASHBOURNE DR Toronto, ON",Eatonville,929000,43.648678000000004,-79.54588299999999,M9B 4H8,Ashbourne Drive
"79 CHAPMAN AVE Toronto, ON",Woodbine Gardens,679900,43.700798,-79.297798,M4B 1C6,Chapman Avenue
"52 FERNANDO RD Toronto, ON",Emery,579900,43.745102,-79.539406,M9M 2P6,Fernando Road
"42 PARADE SQ Toronto, ON",Highland Creek,734900,43.791893,-79.180328,M1C 3T6,Parade Square
"103 FISHERY RD Toronto, ON",Highland Creek,699900,43.790642,-79.176041,M1C 4H5,Fishery Road
"#1721 - 5 SHEPPARD AVE E Toronto, ON",Willowdale,419800,43.761501,-79.409882,M2N 0C8,North York
"#P1 -01 - 10 BLOORVIEW PL Toronto, ON",Don Valley Village,798000,43.773495000000004,-79.358963,M2J 0B1,Bloorview Place
"#32 - 83 IRWIN RD Toronto, ON",Rexdale,349900,43.724998,-79.559105,M9W 2P8,Irwin Road
"207 ENNERDALE RD Toronto, ON",Fairbank,1149000,43.693851,-79.452827,M6E 4E1,Ennerdale Road
"#1614 - 390 DIXON RD Toronto, ON",Kingsview Village,225000,43.695709,-79.557632,M9R 4B9,Dixon Road
"#408 - 3845 LAKE SHORE BLVD W Toronto, ON",Long Branch,349000,43.590603,-79.544258,M8W 4Y3,Lake Shore Boulevard West
"49 THIRTY SEVENTH ST Toronto, ON",Long Branch,1659888,43.591671000000005,-79.53720899999999,M8W 3L7,Thirty Seventh Street
"103 BAMFORD CRES Toronto, ON",Jane and Finch,647500,43.769268,-79.526489,M3N 1T8,Bamford Crescent
"#1809 - 265 RIDLEY BLVD Toronto, ON",Nortown,595000,43.739478999999996,-79.42408,M5M 4N8,Old Toronto
"17 A HOBDEN PL Toronto, ON",Richview,519000,43.684471,-79.565704,M9R 1H7,Hobden Place
"39 COBALT ST Toronto, ON",Mount Dennis,499000,43.692429,-79.498917,M6M 2K1,Nickle Street
"22 TOULON RD Toronto, ON",Woburn,599999,43.761688,-79.221779,M1G 1V5,Toulon Road
"11 ELLINGTON DR Toronto, ON",Wexford,649000,43.747566,-79.290649,M1R 3X6,Ellington Drive
"137 CONN SMYTHE DR Toronto, ON",Scarborough Village,479000,43.743988,-79.223457,M1J 3P6,Conn Smythe Drive
"41 ARCHIBALD MEWS Toronto, ON",Bendale,649900,43.753349,-79.264595,M1P 0A5,Archibald Mews
"20 HEAVITREE DR Toronto, ON",Downsview,519000,43.726231,-79.514557,M3L 1K6,Heavitree Drive
"1 B BOWSPRIT AVE Toronto, ON",Humber Heights - Westmount,699000,43.697193,-79.52858,M9P 2A5,Lawrence Avenue West
"33 MUNRO BLVD Toronto, ON",St. Andrew - Windfields,2498000,43.745895000000004,-79.39791899999999,M2P 1C1,Munro Boulevard
"30 BUSHEY AVE Toronto, ON",Rockcliffe - Smythe,560000,43.6833,-79.484657,M6N 2R3,Bushey Avenue
"#17 - 671 HUNTINGWOOD DR Toronto, ON",Tam O'Shanter,499900,43.7897,-79.30526,M1W 1H6,Huntingwood Drive
"#335 - 4750 YONGE ST Toronto, ON",Toronto,299000,43.761047,-79.410904,L4C 0M5,Sheppard Avenue East
"#279 - 209 FORT YORK BLVD Toronto, ON",Niagara,539900,43.636963,-79.404671,M5V 4A1,Gzowski Boulevard
"#1007 - 32 DAVENPORT RD Toronto, ON",Midtown Toronto,899000,43.673171999999994,-79.389687,M5R 0B5,Davenport Road
"#6802 - 10 YORK ST Toronto, ON",Downtown,2340000,43.641247,-79.380821,M5J 1B7,York Street
"#605 - 18 HOLMES AVE Toronto, ON",Willowdale,457000,43.778434999999995,-79.41333,M2N 0E1,Holmes Avenue
"#1908 - 23 LORRAINE DR Toronto, ON",Willowdale,419900,43.778015,-79.416656,M2N 6Z6,Lorraine Drive
"#1904 - 1 MARKET ST Toronto, ON",Downtown,695000,43.646873,-79.371078,M5E 1N1,Market Street
"#18 - 385 The East Mall Toronto, ON",Islington - City Centre West,589900,43.645439,-79.558334,M9B 6C6,Cantle Path
"#514 - 1403 Royal York Rd Toronto, ON",Humber Heights - Westmount,439900,43.682999,-79.525726,M9P 0A1,Eglinton Avenue West
"#2303 - 820 Burnhamthorpe Rd Rd Toronto, ON",Markland Wood,415900,43.639656,-79.58270999999999,M9C 4W2,Burnhamthorpe Road
"#904 - 1 Valhalla Inn Rd Toronto, ON",Islington - City Centre West,345000,43.640285,-79.559464,M9B 1S9,Valhalla Inn Road
"#2106 - 1 Valhalla Inn Rd Toronto, ON",Islington - City Centre West,289900,43.640285,-79.559464,M9B 1S9,Valhalla Inn Road
"#708 - 7 Michael Power Pl Toronto, ON",Islington - City Centre West,359900,43.644325,-79.529732,M9A 0A4,Michael Power Place
"#906 - 235 Sherway Gardens Rd Toronto, ON",Islington - City Centre West,389900,43.609261,-79.558998,M9C 0A2,Sherway Gardens Road
"#801 - 627 The West Mall Dr Toronto, ON",Eringate - Centennial - West Deane,344888,43.655231,-79.570572,M9C 4X5,The West Mall
"#3 - 15 Valhalla Inn Rd Toronto, ON",Islington - City Centre West,549900,43.640156,-79.558861,M9B 0B3,Valhalla Inn Road
"#2408 - 235 Sherway Gardens Rd Toronto, ON",Islington - City Centre West,309900,43.609261,-79.558998,M9C 0A2,Sherway Gardens Road
"#1520 - 100 Harrison Garden Blvd Toronto, ON",Willowdale,449800,43.757233,-79.404686,M2N 2T2,Harrison Garden Boulevard
"#1217 - 155 YORKVILLE AVE Toronto, ON",Midtown Toronto,529000,43.670319,-79.394432,M5R 1C4,Yorkville Avenue
"#705 - 100 WESTERN BATTERY RD Toronto, ON",Niagara,389900,43.63966,-79.41577099999999,M6K 3S2,Western Battery Road
"#1102 - 100 WESTERN BATTERY RD Toronto, ON",Niagara,379900,43.63966,-79.41577099999999,M6K 3S2,Western Battery Road
"#603 - 141 ROEHAMPTON AVE Toronto, ON",Midtown Toronto,789800,43.708694,-79.394318,M4P 1P9,Roehampton Avenue
"#1205 - 8 THE ESPLANADE AVE Toronto, ON",Downtown,989000,43.64613,-79.375778,M5E 0A6,Old Toronto
"#1611 - 125 WESTERN BATTERY RD Toronto, ON",Niagara,449900,43.639946,-79.416664,M6K 3R8,Western Battery Road
"#225 - 380 MACPHERSON AVE Toronto, ON",Midtown Toronto,359000,43.676369,-79.405739,M4V 3E4,Macpherson Avenue
"#415 - 707 DOVERCOURT RD Toronto, ON",Dufferin Grove,259000,43.660225,-79.428726,M6H 2W7,Dovercourt Road
"#314 - 101 ERSKINE AVE Toronto, ON",Mount Pleasant West,467000,43.711609,-79.3955,M4P 1Y5,Erskine Avenue
"#1105 - 500 ST CLAIR AVE W Toronto, ON",Midtown Toronto,599900,43.683372,-79.418686,M6C 1A8,Saint Clair Avenue West
"#208 - 9 SPADINA AVE Toronto, ON",Entertainment District,329900,43.640246999999995,-79.392395,M5V 3V5,Old Toronto
"#506 - 9 SPADINA AVE Toronto, ON",Entertainment District,318000,43.640246999999995,-79.392395,M5V 3V5,Old Toronto
"#3011 - 155 YORKVILLE AVE Toronto, ON",Midtown Toronto,444900,43.670319,-79.394432,M5R 1C4,Yorkville Avenue
"#811 - 1 MICHAEL POWER PL Toronto, ON",Islington - City Centre West,420000,43.643925,-79.528885,M9A 0A3,Michael Power Place
"#Ph602 - 25 EARLINGTON AVE Toronto, ON",The Kingsway,649900,43.661209,-79.508301,M8X 3A3,Earlington Avenue
"#1406 - 551 THE WEST MALL RD Toronto, ON",Etobicoke West Mall,299000,43.651909,-79.569687,M9C 1G7,The West Mall
"#104 - 50 SCARBOROUGH GOLF CLUB RD Toronto, ON",Scarborough Village,249900,43.744296999999996,-79.209541,M1M 3T5,Scarborough Golf Club Road
"#1409 - 10 PARKWAY FOREST DR Toronto, ON",Henry Farm,285000,43.769733,-79.34548199999999,M2J 1L3,Forest Manor Road
"#3108 - 3303 DON MILLS RD Toronto, ON",Don Valley Village,549000,43.791603,-79.354248,M2J 4T6,Don Mills Road
"#1405 - 100 HARRISON GARDEN BLVD Toronto, ON",Willowdale,400900,43.757233,-79.404686,M2N 2T2,Harrison Garden Boulevard
"#606 - 96 FIFESHIRE RD Toronto, ON",St. Andrew - Windfields,529900,43.76083,-79.38720699999999,M2L 2X9,Fifeshire Road
"#3 - 80 BELL ESTATE RD E Toronto, ON",Clairlea - Birchmount,779000,43.705589,-79.275879,M1L 0E2,Bell Estate Road
"#801 - 18 WILLIAM CARSON CRES Toronto, ON",York Mills,354000,43.749531,-79.407188,M2P 2A9,William Carson Crescent
"#1509 - 2111 LAKE SHORE BLVD W Toronto, ON",Mimico,545000,43.628983000000005,-79.477852,M8V 4B2,Lake Shore Boulevard West
"#2324 - 135 VILLAGE GREEN SQ Toronto, ON",Agincourt,378000,43.777565,-79.281006,M1S 0G4,Village Green Square
"#907 - 151 VILLAGE GREEN SQ Toronto, ON",Agincourt,383000,43.778614000000005,-79.281258,M1S 0K5,Village Green Square
"#1511 - 30 HARRISON GARDEN BLVD Toronto, ON",Willowdale,269900,43.756371,-79.408394,M2N 7A9,Harrison Garden Boulevard
"#2305 - 820 BURNHAMTHORPE RD Toronto, ON",Markland Wood,424000,43.639656,-79.58270999999999,M9C 4W2,Burnhamthorpe Road
"#Block - 6443 KINGSTON RD Toronto, ON",Highland Creek,1174900,43.791302,-79.158119,M1C 1L2,Kingston Road
"#2007 - 16 BROOKERS LANE Toronto, ON",Humber Bay Shores,679900,43.626965000000006,-79.47848499999999,M8V 0A5,Brookers Lane
"#1505 - 133 TORRESDALE AVE Toronto, ON",Newtonbrook,354990,43.778614000000005,-79.452042,M2R 3T2,North York
"#308 - 28 HARRISON GARDEN BLVD Toronto, ON",Willowdale,368800,43.756668,-79.40862299999999,M2N 7A9,Harrison Garden Boulevard
"#2009 - 5 VALHALLA INN RD Toronto, ON",Islington - City Centre West,259999,43.640293,-79.559761,M9B 1S9,Valhalla Inn Road
"#1109 - 5 SHADY GOLFWAY GLWY Toronto, ON",Toronto,309900,43.653225,-79.383186,M5G 1P5,Kennedy Avenue
"#808 - 3380 EGLINTON AVE E Toronto, ON",Scarborough Village,209900,43.744811999999996,-79.214561,M1J 3L6,Eglinton Avenue East
"#1801 - 16 BROOKERS LANE Toronto, ON",Humber Bay Shores,279999,43.626965000000006,-79.47848499999999,M8V 0A5,Brookers Lane
"235 Sherway Gardens Road Toronto, ON",Islington - City Centre West,309900,43.609261,-79.558998,M9C 0A2,Sherway Gardens Road
"#710 - 100 HARRISON GARDEN BLVD Toronto, ON",Willowdale,399900,43.757233,-79.404686,M2N 2T2,Harrison Garden Boulevard
"#1534 - 120 HARRISON GARDEN BLVD Toronto, ON",Willowdale,444000,43.757988,-79.403625,M2N 0H1,Harrison Garden Boulevard
"#72 - 3 CENTENNIAL PARK RD Toronto, ON",Eringate - Centennial - West Deane,374900,43.651314,-79.58139,M9C 4W8,Rathburn Road
"#1508 - 50 BRIAN HARRISON WAY Toronto, ON",Bendale,286000,43.773582,-79.25891899999999,M1P 5J4,Ontario
"#2402 - 2220 LAKE SHORE BLVD W Toronto, ON",Mimico,409900,43.62273,-79.483192,M8V 0C1,Lake Shore Boulevard West
"#1109 - 40 BAY MILLS BLVD Toronto, ON",Tam O'Shanter,228000,43.780746,-79.30529,M1T 3P5,Bay Mills Boulevard
"#120 - 50 SCARBOROUGH GOLF CLUB RD Toronto, ON",Scarborough Village,299900,43.744296999999996,-79.209541,M1M 3T5,Scarborough Golf Club Road
"#2402 - 70 FOREST MANOR RD Toronto, ON",Henry Farm,550000,43.774895,-79.345955,M2J 1G2,Forest Manor Road
"#808 - 2 COVINGTON RD Toronto, ON",Englemount - Lawrence,539000,43.721115000000005,-79.430847,M6A 3E2,North York
"#209 - 2240 LAKE SHORE BLVD W Toronto, ON",Mimico,269900,43.621063,-79.483322,M8V 0B1,Lake Shore Boulevard West
"#523 - 650 SHEPPARD AVE E Toronto, ON",Bayview Village,324800,43.768475,-79.38160699999999,M2K 1B7,Sheppard Avenue East
"#3107 -3- 4438 SHEPPARD AVE E Toronto, ON",Agincourt,970000,43.788311,-79.26808199999999,M1S 1V2,Sheppard Avenue East
"#1506 A - 710 HUMBERWOOD BLVD Toronto, ON",Rexdale,289900,43.724556,-79.616455,M9W 7J4,Humberwood Boulevard
"#Ph01 - 1070 SHEPPARD AVE W Toronto, ON",York University Heights,519000,43.750637,-79.465103,M3J 0G7,Sheppard Avenue West
"#Lph05 - 797 DON MILLS RD Toronto, ON",Flemingdon Park,354000,43.719494,-79.337746,M3C 1V1,Ontario
"#2004 - 4101 SHEPPARD AVE E Toronto, ON",Agincourt,268000,43.78344,-79.283562,M1S 3H3,Sheppard Avenue East
"#301 - 60 PAVANE LINKWAY WAY Toronto, ON",Flemingdon Park,299900,43.711529,-79.32289899999999,M3C 1A1,Pavane Linkway
"#15 - 2112 Queen St Toronto, ON",The Beach,569000,43.671459000000006,-79.295059,M4E 1E2,Queen Street East
"1 Currie Ave Toronto, ON",East Danforth,689900,43.68047,-79.321823,M4C 1C3,Hanson Street
"#3010 - 12 York St Toronto, ON",Downtown,499000,43.641632,-79.38205,M5J 2T8,Old Toronto
"80 Martindale Rd Toronto, ON",Cliffcrest,699900,43.734875,-79.22728000000001,M1M 2C1,Martindale Road
"61 Rory Rd Toronto, ON",Maple Leaf,799000,43.720276,-79.48490100000001,M6L 3E9,Rory Road
"26 Angora St Toronto, ON",Woburn,525000,43.758507,-79.21279100000001,M1G 1L6,Angora Street
"35 Strathcona Ave Toronto, ON",Riverdale,899000,43.675503000000006,-79.34429200000001,M4K 1K6,Strathcona Avenue
"39 Belleville St Toronto, ON",Upper Beaches,899900,43.686844,-79.29077099999999,M4E 3X9,Belleville Street
"#92 - 100 Burrows Hall Blvd Toronto, ON",Malvern,379900,43.792198,-79.232147,M1B 1Z7,Burrows Hall Boulevard
"592 The Queensway Toronto, ON",The Queensway,649900,43.628426,-79.49398000000001,M8Y 1J9,The Queensway
"49 Caracas Rd Toronto, ON",Bayview Village,1050000,43.767426,-79.37751,M2K 1A8,Talara Drive
"##1 - 108 Redpath Ave Toronto, ON",Midtown Toronto,549000,43.707161,-79.393127,M4S 2J7,Redpath Avenue
"#S608 - 455 Front St Toronto, ON",Downtown,374900,43.652714,-79.3563,M5A 0J2,Diamond Jubilee Promenade
"29 Bromton Dr Toronto, ON",Bendale,499900,43.765526,-79.253128,M1P 4B7,Brimorton Drive
"135 King St Toronto, ON",Downtown,748888,43.650040000000004,-79.373352,M5C 1G6,King Street East
"#1006 - 2 Anndale Dr Toronto, ON",Willowdale,419900,43.760464,-79.410248,M2N 0G5,Anndale Drive
"592 The Queensway Toronto, ON",The Queensway,649900,43.628426,-79.49398000000001,M8Y 1J9,The Queensway
"##11 - 242 John Garland Blvd Toronto, ON",Rexdale,195900,43.733540000000005,-79.592949,M9V 1N8,John Garland Boulevard
"#108 - 35 HAYDEN ST Toronto, ON",Downtown,649900,43.669609,-79.384773,M4Y 3C3,Hayden Street
"435 MAYBANK AVE Toronto, ON",Harwood,699400,43.677654,-79.473663,M6N 3S7,Maybank Avenue
"#562 - 209 FORT YORK BLVD S Toronto, ON",Niagara,349000,43.636963,-79.404671,M5V 4A1,Gzowski Boulevard
"39 FAIRLEIGH CRES Toronto, ON",Midtown Toronto,1299000,43.700653,-79.439201,M6C 3R9,Fairleigh Crescent
"114 Roebuck Dr Toronto, ON",Kennedy Park,628000,43.726383,-79.270432,M1K 2H7,Roebuck Drive
"3369 Weston Rd Toronto, ON",Emery,569900,43.745125,-79.54053499999999,M9M 2V6,Weston Road
"170 ELDER ST Toronto, ON",Bathurst Manor,998000,43.758739,-79.45270500000001,M3H 4E6,Brighton Avenue
"104 Homedale Dr Toronto, ON",Milliken,699900,43.811809999999994,-79.282883,M1V 1M2,Homedale Drive
"14 Saunders Rd Toronto, ON",Scarborough Village,698000,43.748539,-79.208725,M1J 3H9,Saunders Road
"99 Red River Cres Toronto, ON",Rouge,465000,43.80365,-79.17235600000001,M1B 1Z5,Red River Crescent
"2 Moraine Hill Dr Toronto, ON",Tam O'Shanter,788888,43.774623999999996,-79.298141,M1T 1Z9,Corundum Crescent
"10 Sudbury Hall Dr Toronto, ON",Rouge,599000,43.800362,-79.17734499999999,M1B 3H6,Sudbury Hall Drive
"9 Red River Cres Toronto, ON",Rouge,439000,43.802834000000004,-79.172585,M1B 1Z5,Red River Crescent
"82 PITT AVE Toronto, ON",Clairlea - Birchmount,799900,43.704266,-79.293152,M1L 2R6,Pitt Avenue
"227 REINER Road Toronto, ON",Wilson Heights,1399990,43.748855999999996,-79.453499,M3H 2M2,Dunsmore Gardens
"# 74 - 20 BRIMWOOD BLVD Toronto, ON",Milliken,429000,43.811077000000004,-79.279678,M1V 1E1,Brimley Road
"80 VALLEY STREAM DR Toronto, ON",Toronto,688000,43.820442,-79.26374100000001,M1V 2A5,Valley Stream Drive
"82 SUN ROW DR Toronto, ON",Richview,908800,43.687252,-79.539108,M9P 3J3,Sun Row Drive
"69 GILBERT AVE Toronto, ON",Earlscourt,599000,43.679153,-79.457504,M6E 4W2,Gilbert Avenue
"7 RESTEVER GATE Toronto, ON",Rexdale,609900,43.727604,-79.564903,M9W 4B8,Restever Gate
"135 CEDRIC AVE Toronto, ON",Midtown Toronto,1179000,43.687832,-79.436775,M6C 3X7,Cedric Avenue
"#813 - 3 Rean Dr Toronto, ON",Bayview Village,312900,43.765289,-79.382339,M2K 3C2,Rean Drive
"#1722 - 230 Queens Quay Toronto, ON",Downtown,389900,43.639381,-79.384064,M5J,Queens Quay West
"#711 - 6 Eva Rd Toronto, ON",Eatonville,289900,43.640301,-79.562302,M9C 0A9,Etobicoke
"39 Stainforth Dr Toronto, ON",Agincourt,868888,43.794025,-79.285156,M1S 1L8,Stainforth Drive
"33 BALDWIN ST Toronto, ON",Downtown,1699000,43.655937,-79.39340200000001,M5T 1L1,Baldwin Street
"1404 25 Carlton Street Toronto, ON",Downtown,539900,43.661045,-79.38166,M5B 1L4,Carlton Street
"127 WEIR CRES Toronto, ON",West Hill,675000,43.773659,-79.196533,M1E 4T1,Weir Crescent
"60 IGNATIUS LANE Toronto, ON",West Hill,469500,43.765007000000004,-79.19281,M1E 0A2,Ignatius Lane
"159 GOULDING AVE Toronto, ON",Newtonbrook,1599000,43.789004999999996,-79.432106,M2M 1L5,Goulding Avenue
"80 VALLEY STREAM DR Toronto, ON",Toronto,698800,43.820442,-79.26374100000001,M1V 2A5,Valley Stream Drive
"19 LILY CUP AVE Toronto, ON",Clairlea - Birchmount,629000,43.702591,-79.272026,M1L 0H4,Lily Cup Avenue
"#1709 - 45 SILVER SPRINGS BLVD Toronto, ON",Milliken,319000,43.800647999999995,-79.307007,M1V 1M9,Silver Springs Boulevard
"#906 - 235 SHERWAY GARDENS RD Toronto, ON",Islington - City Centre West,389900,43.609261,-79.558998,M9C 0A2,Sherway Gardens Road
"#1505 - 25 Capreol Crt Toronto, ON",Downtown,461000,43.640816,-79.395538,M5V 3Z7,Capreol Court
"25 Linelle St Toronto, ON",Lansing,778800,43.755134999999996,-79.41078900000001,M2N 2J3,Linelle Street
"209 Ellendale Dr Toronto, ON",Dorset Park,599000,43.752731,-79.277641,M1P 1P5,Ellendale Drive
"#3001 - 375 KING ST W Toronto, ON",Downtown,335000,43.645641,-79.39295200000001,M5V 1K1,King Street West
"#3902 - 21 CARLTON ST Toronto, ON",Downtown,539900,43.661102,-79.382103,M5B 1L3,Carlton Street
